datetime,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,EE,sss
13.11.2023 12:00,3.5,732.5,746.1,2.5,84,Wind blowing from the south-west,2,,,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,,,20,1.1,,,,,,
13.11.2023 09:00,4.2,730,743.5,1.3,95,Wind blowing from the south,1,,,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,4.1,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,200-300,,,12,3.4,7,12,,,,
13.11.2023 06:00,4.9,728.7,742.2,0.8,91,Wind blowing from the south,1,,,100%.,State of sky on the whole unchanged. ,Rain.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,4.9,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,,,20,3.5,7,12,,,,
13.11.2023 03:00,7.2,727.9,741.2,-1.3,91,Wind blowing from the south-southeast,2,,,100%.,"Rain, not freezing, continuous, slight at time of observation. ",Rain.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,Altostratus opacus or Nimbostratus.,,11,5.8,,,,,,
13.11.2023 00:00,8,729.2,742.6,-2,87,Wind blowing from the south-east,2,,,100%.,"Rain, not freezing, intermittent, slight at time of observation. ",Rain.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,Altostratus opacus or Nimbostratus.,,12,6,,,,,,
12.11.2023 21:00,7.8,731.2,744.6,-2.1,95,Wind blowing from the east,2,,,100%.,State of sky on the whole unchanged. ,Rain.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,7.8,"Stratus nebulosus or Stratus fractus other than of bad weather, or both.",100%.,200-300,,,12,7,7,12,,,,
12.11.2023 18:00,5.7,733.3,746.9,-2.1,97,Wind blowing from the east-southeast,2,,,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,100-200,,,9,5.2,7,12,,,,
12.11.2023 15:00,4.2,735.4,749,-2.8,95,Wind blowing from the east-southeast,2,,,100%.,"Rain, not freezing, continuous, slight at time of observation. ",Shower(s).,Rain.,,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,100-200,Altostratus opacus or Nimbostratus.,,4.9,3.4,,,,,,
12.11.2023 12:00,3.4,738.2,751.9,-2.3,93,Wind blowing from the east-southeast,2,,,100%.,"Rain shower(s), slight. ",Shower(s).,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.",100%.,300-600,,,8,2.3,,,,,,
12.11.2023 09:00,3.9,740.5,754.2,-2.4,88,Wind blowing from the east,2,,,100%.,State of sky on the whole unchanged. ,Rain.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,3.7,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,,,20,2.1,0.6,12,,,,
12.11.2023 06:00,3.9,742.9,756.7,-2.5,91,Wind blowing from the east-southeast,2,,,100%.,"Rain, not freezing, continuous, slight at time of observation. ",Rain.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,3.8,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,200-300,Altostratus opacus or Nimbostratus.,,6,2.5,0.5,12,,,,
12.11.2023 03:00,4.1,745.4,759.2,-1.2,79,Wind blowing from the south-east,2,,,100%., ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,300-600,,,20,0.8,,,,,,
12.11.2023 00:00,4.3,746.6,760.4,-1.2,79,Wind blowing from the south-east,1,,,100%., ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,300-600,,,19,0.9,,,,,,
11.11.2023 21:00,4.6,747.8,761.6,-0.2,77,Wind blowing from the south-southeast,2,,,"90  or more, but not 100%", ,,,,8,Stratocumulus other than Stratocumulus cumulogenitus.,"90  or more, but not 100%",600-1000,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,0.8,No precipitation,12,,,,
11.11.2023 18:00,6.8,748,761.8,-0.5,73,Wind blowing from the south-southeast,2,,,70 – 80%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole, but the continuous veil does not reach 45 degrees above the horizon.",20,2.3,No precipitation,12,,,,
11.11.2023 15:00,7.8,748.5,762.2,-0.7,74,Wind blowing from the south-east,2,,,"90  or more, but not 100%", ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,20–30%.,1000-1500,Altocumulus translucidus at a single level.,"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole, but the continuous veil does not reach 45 degrees above the horizon.",17,3.4,,,,,,
11.11.2023 12:00,6.9,749.2,762.9,0,78,Wind blowing from the south,1,,,"90  or more, but not 100%", ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,"90  or more, but not 100%",1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",19,3.3,,,,,,
11.11.2023 09:00,5.3,749.2,763,0.2,86,Wind blowing from the south-southwest,1,,,100%., ,,,4.6,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,,,16,3.1,No precipitation,12,,,,
11.11.2023 06:00,5.2,749,762.8,-0.4,85,"Calm, no wind",0,,,100%., ,,,4.6,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,,,20,2.8,No precipitation,12,,,,
11.11.2023 03:00,5.1,749.4,763.3,-0.4,83,Wind blowing from the south-southwest,1,,,70 – 80%., ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,70 – 80%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,2.5,,,,,,
11.11.2023 00:00,5.6,749.8,763.6,-0.3,83,Wind blowing from the south,1,,,20–30%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20,2.9,,,,,,
10.11.2023 21:00,6.8,750.1,763.9,0,79,Wind blowing from the south,1,,,70 – 80%., ,,,,6.9,Stratocumulus other than Stratocumulus cumulogenitus.,20–30%.,1000-1500,Altocumulus translucidus at a single level.,"No Cirrus, Cirrocumulus or Cirrostratus.",20,3.4,No precipitation,12,,,,
10.11.2023 18:00,6.5,750.1,763.9,0.3,83,"Calm, no wind",0,,,70 – 80%., ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,70 – 80%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,3.8,No precipitation,12,,,,
10.11.2023 15:00,6.9,749.8,763.6,0.2,80,Wind blowing from the south-west,1,,,"90  or more, but not 100%", ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,"90  or more, but not 100%",1500-2000,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,3.6,,,,,,
10.11.2023 12:00,5.9,749.6,763.4,1,82,Wind blowing from the west-southwest,1,,,100%., ,,,,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,,,20,3.1,,,,,,
10.11.2023 09:00,5.7,748.6,762.4,1.2,85,Wind blowing from the west,1,,,"90  or more, but not 100%", ,,,5.2,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.","90  or more, but not 100%",300-600,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,3.4,No precipitation,12,,,,
10.11.2023 06:00,5.9,747.4,761.1,0.8,91,"Calm, no wind",0,,,100%., ,,,5.2,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,,,20,4.6,No precipitation,12,,,,
10.11.2023 03:00,5.8,746.6,760.4,1,90,"Calm, no wind",0,,,100%., ,,,,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,200-300,,,20,4.2,,,,,,
10.11.2023 00:00,5.4,745.6,759.3,0.6,85,Wind blowing from the north-northwest,1,,,100%., ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,600-1000,,,20,3.1,,,,,,
09.11.2023 21:00,5.7,745,758.7,1.1,85,Wind blowing from the north,2,,,"90  or more, but not 100%", ,,,,7.9,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.","90  or more, but not 100%",300-600,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,3.3,No precipitation,12,,,,
09.11.2023 18:00,6.7,743.9,757.6,0.8,84,Wind blowing from the north,1,,,"90  or more, but not 100%", ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,"90  or more, but not 100%",1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,4.1,No precipitation,12,,,,
09.11.2023 15:00,7.5,743.1,756.7,0.3,83,Wind blowing from the north,2,,,100%., ,,,,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,,,20,4.8,,,,,,
09.11.2023 12:00,7.7,742.8,756.4,0,84,Wind blowing from the north-northwest,1,,,100%., ,,,,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",70 – 80%.,300-600,"Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.",,20,5.2,,,,,,
09.11.2023 09:00,5.6,742.8,756.5,0.1,96,"Calm, no wind",0,,,100%., ,,,5,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,,,16,5,No precipitation,12,,,,
09.11.2023 06:00,5.3,742.7,756.4,-0.5,95,"Calm, no wind",0,,,100%., ,,,5.2,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",100%.,"2500 or more, or no clouds.","Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.",,20,4.5,No precipitation,12,,,,
09.11.2023 03:00,5.8,743.2,756.8,-0.6,93,"Calm, no wind",0,,,100%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",100%.,"2500 or more, or no clouds.","Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.",,20,4.7,,,,,,
09.11.2023 00:00,6.2,743.8,757.6,-0.2,88,"Calm, no wind",0,,,60%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrocumulus alone, or Cirrocumulus accompanied by Cirrus or Cirrostratus or both, but Cirrocumulus is predominant.",20,4.3,,,,,,
08.11.2023 21:00,6.9,744,757.6,-0.4,90,"Calm, no wind",0,,,70 – 80%., ,,,,9,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",70 – 80%.,"2500 or more, or no clouds.","Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,5.3,No precipitation,12,,,,
08.11.2023 18:00,7.5,744.4,758.1,0,84,"Calm, no wind",0,,,60%., ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,20–30%.,600-1000,Altocumulus translucidus at a single level.,"No Cirrus, Cirrocumulus or Cirrostratus.",20,5,No precipitation,12,,,,
08.11.2023 15:00,9,744.4,757.9,-0.3,76,"Calm, no wind",0,,,100%., ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,70 – 80%.,600-1000,"Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.",,20,5,,,,,,
08.11.2023 12:00,7.9,744.7,758.3,0.8,83,Wind blowing from the west-southwest,1,,,100%., ,,,,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,,,20,5.2,,,,,,
08.11.2023 09:00,7.6,743.9,757.6,0.6,87,Wind blowing from the south-west,1,,,100%., ,,,7.2,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,,,20,5.6,0.2,12,,,,
08.11.2023 06:00,7.6,743.3,757,0.1,88,Wind blowing from the west,1,,,"90  or more, but not 100%", ,,,7.5,,Stratocumulus other than Stratocumulus cumulogenitus.,"90  or more, but not 100%",300-600,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,5.7,0.2,12,,,,
08.11.2023 03:00,8,743.2,756.8,0.3,87,Wind blowing from the west,1,,,100%.,State of sky on the whole unchanged. ,Shower(s).,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,,,20,6,,,,,,
08.11.2023 00:00,8.3,742.9,756.4,0.9,92,Wind blowing from the west-southwest,1,,,"90  or more, but not 100%",Shower(s) of rain. ,Shower(s).,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.","90  or more, but not 100%",300-600,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,7.1,,,,,,
07.11.2023 21:00,8.8,742,755.6,0.8,84,Wind blowing from the west-southwest,1,,,"90  or more, but not 100%", ,,,,10,Stratocumulus other than Stratocumulus cumulogenitus.,"90  or more, but not 100%",1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,6.2,2,12,,,,
07.11.2023 18:00,9.4,741.2,754.7,1.6,80,Wind blowing from the west,1,,,100%., ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,600-1000,,,20,6.1,3,12,,,,
07.11.2023 15:00,9.9,739.6,753,1.1,83,Wind blowing from the west,2,,,100%.,State of sky on the whole unchanged. ,Shower(s).,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,1000-1500,,,20,7.2,,,,,,
07.11.2023 12:00,9.1,738.5,751.9,1.3,93,Wind blowing from the west,1,,,100%.,"Rain shower(s), moderate or heavy. ",Shower(s).,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.",100%.,600-1000,,,3.9,8,,,,,,
07.11.2023 09:00,9.4,737.2,750.7,1,91,Wind blowing from the west-southwest,1,,,100%.,"Rain shower(s), slight. ",Shower(s).,Cloud covering more than 1/2 of the sky throughout the appropriate period.,9.2,,"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.",100%.,300-600,,,8,8,0.8,12,,,,
07.11.2023 06:00,9.4,736.2,749.5,0.8,90,Wind blowing from the south-southwest,1,,,"90  or more, but not 100%",Shower(s) of rain. ,Shower(s).,Cloud covering more than 1/2 of the sky throughout the appropriate period.,9.2,,Stratocumulus other than Stratocumulus cumulogenitus.,"90  or more, but not 100%",600-1000,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,7.9,0.1,12,,,,
07.11.2023 03:00,9.2,735.4,748.8,0.8,88,Wind blowing from the south,1,,,100%., ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,300-600,,,20,7.3,,,,,,
07.11.2023 00:00,9.6,734.6,748,1,85,Wind blowing from the south-southwest,1,,,100%., ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,600-1000,,,20,7.1,,,,,,
06.11.2023 21:00,10.2,733.6,746.9,0.8,88,Wind blowing from the south,1,,,"90  or more, but not 100%",Shower(s) of rain. ,Shower(s).,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,11.2,Stratocumulus other than Stratocumulus cumulogenitus.,"90  or more, but not 100%",600-1000,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,8.3,3,12,,,,
